date,dem,state,agency
2014-08-13,1.32193217687044,KS,nyt
2014-08-13,15.3702059134648,KY,nyt
2014-08-13,40.9437493896775,LA,nyt
2014-08-13,99.9998285472098,MA,nyt
2014-08-13,2.30743327875888e-05,ME,nyt
2014-08-13,71.1049766453188,MI,nyt
2014-08-13,99.2049251686614,MN,nyt
2014-08-13,0.00627327338291942,MS,nyt
2014-08-13,3.75295571815801,MT,nyt
2014-08-13,52.8365154156613,NC,nyt
2014-08-13,0.0226790344354835,NE,nyt
2014-08-13,94.0572803760691,NH,nyt
2014-08-13,99.6142652041866,NJ,nyt
2014-08-13,99.9228736172199,NM,nyt
2014-08-13,1.31851605873351e-06,OK,nyt
2014-08-13,0.00314957571556532,OK-2,nyt
2014-08-13,99.4476647426014,OR,nyt
2014-08-13,99.9992795407127,RI,nyt
2014-08-13,0.00803402702325825,SC,nyt
2014-08-13,0.0114669023151643,SC-2,nyt
2014-08-13,1.22385716515053,SD,nyt
2014-08-13,0.0592588142961203,TN,nyt
2014-08-13,0.083859669846236,TX,nyt
2014-08-13,99.9286598316211,VA,nyt
2014-08-13,9.05233970067036,WV,nyt
2014-08-13,2.03238498877952e-11,WY,nyt
2014-08-14,61.985671940475,AK,nyt
2014-08-14,7.68737103100077e-12,AL,nyt
2014-08-14,24.2709860419379,AR,nyt
2014-08-14,57.1516093213855,CO,nyt
2014-08-14,99.5429573543584,DE,nyt
2014-08-14,26.971105870509,GA,nyt
2014-08-14,99.9999999196083,HI,nyt
2014-08-14,60.6833841460635,IA,nyt
2014-08-14,1.95193979052798e-06,ID,nyt
2014-08-14,97.559357670117,IL,nyt
2014-08-14,1.27663252468341,KS,nyt
2014-08-14,16.2315734725338,KY,nyt
2014-08-14,40.6816573500925,LA,nyt
2014-08-14,99.9998273776684,MA,nyt
2014-08-14,2.22319383977604e-05,ME,nyt
2014-08-14,71.050119417471,MI,nyt
2014-08-14,99.3644019559415,MN,nyt
2014-08-14,0.00601702831242491,MS,nyt
2014-08-14,4.82475067277269,MT,nyt
2014-08-14,53.8793327148185,NC,nyt
2014-08-14,0.0223944711717007,NE,nyt
2014-08-14,93.9765714664582,NH,nyt
2014-08-14,99.6115329779508,NJ,nyt
2014-08-14,99.9223827674319,NM,nyt
2014-08-14,1.27566692015386e-06,OK,nyt
2014-08-14,0.00315024011723749,OK-2,nyt
2014-08-14,99.4595300214463,OR,nyt
2014-08-14,99.8482765621417,RI,nyt
2014-08-14,0.00793113042822981,SC,nyt
2014-08-14,0.01120423963573,SC-2,nyt
2014-08-14,1.21719348084389,SD,nyt
2014-08-14,0.0594679827232198,TN,nyt
2014-08-14,0.0824755134996305,TX,nyt
2014-08-14,99.9293321651661,VA,nyt
2014-08-14,9.07071710092038,WV,nyt
2014-08-14,2.0448930839989e-11,WY,nyt
2014-08-15,62.0235299536882,AK,nyt
2014-08-15,7.84790106665152e-12,AL,nyt
2014-08-15,24.1879092457734,AR,nyt
2014-08-15,57.1780119457536,CO,nyt
2014-08-15,99.5449334710926,DE,nyt
2014-08-15,26.9291811169697,GA,nyt
2014-08-15,99.9999999203927,HI,nyt
2014-08-15,60.6932171013,IA,nyt
2014-08-15,1.91913541764855e-06,ID,nyt
2014-08-15,97.5640019135607,IL,nyt
2014-08-15,1.26680646158428,KS,nyt
2014-08-15,16.1921914737075,KY,nyt
2014-08-15,40.7004191559904,LA,nyt
2014-08-15,99.9998285316499,MA,nyt
2014-08-15,2.1352543621456e-05,ME,nyt
2014-08-15,71.1347398888705,MI,nyt
2014-08-15,99.3732167632271,MN,nyt
2014-08-15,0.00594868699565549,MS,nyt
2014-08-15,4.78359160843666,MT,nyt
2014-08-15,53.8785691996623,NC,nyt
2014-08-15,0.0223072059769532,NE,nyt
2014-08-15,94.0340002022368,NH,nyt
2014-08-15,99.6135316299801,NJ,nyt
2014-08-15,99.9235284089835,NM,nyt
2014-08-15,1.26472039126311e-06,OK,nyt
2014-08-15,0.00315723564589838,OK-2,nyt
2014-08-15,99.4728197423359,OR,nyt
2014-08-15,99.8489907808759,RI,nyt
2014-08-15,0.00788667064700025,SC,nyt
2014-08-15,0.0111710440301856,SC-2,nyt
2014-08-15,1.21162536875482,SD,nyt
2014-08-15,0.0364528474079388,TN,nyt
2014-08-15,0.0821731788324277,TX,nyt
2014-08-15,99.9311954435828,VA,nyt
2014-08-15,9.08194849831748,WV,nyt
2014-08-15,2.04480793470964e-11,WY,nyt
2014-08-16,62.2175278463701,AK,nyt
2014-08-16,7.97974977085389e-12,AL,nyt
2014-08-16,24.165863272685,AR,nyt
2014-08-16,57.3138382607092,CO,nyt
2014-08-16,99.5632527238442,DE,nyt
2014-08-16,19.1526300593109,GA,nyt
2014-08-16,99.999999898048,HI,nyt
2014-08-16,60.8003904900272,IA,nyt
2014-08-16,1.86823409570676e-06,ID,nyt
2014-08-16,97.6041571550541,IL,nyt
2014-08-16,1.25918982899822,KS,nyt
2014-08-16,16.2000853225813,KY,nyt
2014-08-16,40.7969042833052,LA,nyt
2014-08-16,99.9998374329828,MA,nyt
2014-08-16,2.05082595732536e-05,ME,nyt
2014-08-16,71.3007644603554,MI,nyt
2014-08-16,99.3920336714294,MN,nyt
2014-08-16,0.00585332374504467,MS,nyt
2014-08-16,4.73692083327137,MT,nyt
2014-08-16,53.9548902834327,NC,nyt
2014-08-16,0.0222890779118631,NE,nyt
2014-08-16,94.1331040349836,NH,nyt
2014-08-16,99.622529368774,NJ,nyt
2014-08-16,99.9263137919573,NM,nyt
2014-08-16,1.23721840730707e-06,OK,nyt
2014-08-16,0.00316942028745321,OK-2,nyt
2014-08-16,99.4931099527463,OR,nyt
2014-08-16,99.8558151108485,RI,nyt
2014-08-16,0.00780682869626527,SC,nyt
2014-08-16,0.0111130975203016,SC-2,nyt
2014-08-16,1.21235701409281,SD,nyt
2014-08-16,0.0362299596854905,TN,nyt
2014-08-16,0.0819307046267901,TX,nyt
2014-08-16,99.9342831455726,VA,nyt
2014-08-16,9.14000335627562,WV,nyt
2014-08-16,1.99507364790563e-11,WY,nyt
2014-08-17,62.2547909234119,AK,nyt
2014-08-17,7.98830725038692e-12,AL,nyt
2014-08-17,24.0940686311265,AR,nyt
2014-08-17,57.3518784669001,CO,nyt
2014-08-17,99.5688349036421,DE,nyt
2014-08-17,19.0907790248677,GA,nyt
2014-08-17,99.9999999018963,HI,nyt
2014-08-17,60.8340115714067,IA,nyt
2014-08-17,1.81335144953356e-06,ID,nyt
2014-08-17,97.6199603624131,IL,nyt
2014-08-17,1.24888138172479,KS,nyt
2014-08-17,16.1608619556194,KY,nyt
2014-08-17,40.8011704642506,LA,nyt
2014-08-17,99.9998414169946,MA,nyt
2014-08-17,1.96835190984304e-05,ME,nyt
2014-08-17,71.4189421134776,MI,nyt
2014-08-17,99.4038973149559,MN,nyt
2014-08-17,0.00575298986188995,MS,nyt
2014-08-17,4.69218879193586,MT,nyt
2014-08-17,53.9715682111181,NC,nyt
2014-08-17,0.0221204430263638,NE,nyt
2014-08-17,94.1961532661925,NH,nyt
2014-08-17,99.6268936991518,NJ,nyt
2014-08-17,99.9280572751546,NM,nyt
2014-08-17,1.20794579352859e-06,OK,nyt
2014-08-17,0.00315797869466592,OK-2,nyt
2014-08-17,99.5078441926037,OR,nyt
2014-08-17,99.8579941000886,RI,nyt
2014-08-17,0.00770056029839372,SC,nyt
2014-08-17,0.0110216997362354,SC-2,nyt
2014-08-17,1.20387119319785,SD,nyt
2014-08-17,0.0359070087657048,TN,nyt
2014-08-17,0.0811941635933887,TX,nyt
2014-08-17,99.9365847474751,VA,nyt
2014-08-17,9.14856878545209,WV,nyt
2014-08-17,1.94657017587251e-11,WY,nyt
2014-08-18,62.258674259508,AK,nyt
2014-08-18,7.53288902214126e-12,AL,nyt
2014-08-18,24.0160202998196,AR,nyt
2014-08-18,57.4467823605389,CO,nyt
2014-08-18,99.580151346743,DE,nyt
2014-08-18,18.7281454405923,GA,nyt
2014-08-18,99.9999999025105,HI,nyt
2014-08-18,61.0414263718923,IA,nyt
2014-08-18,1.64545720871443e-06,ID,nyt
2014-08-18,97.6596073478034,IL,nyt
2014-08-18,1.20921583188249,KS,nyt
2014-08-18,16.2583522077072,KY,nyt
2014-08-18,40.5077582071724,LA,nyt
2014-08-18,99.9998400265871,MA,nyt
2014-08-18,1.83483045047512e-05,ME,nyt
2014-08-18,71.2768381681959,MI,nyt
2014-08-18,99.4202565279675,MN,nyt
2014-08-18,0.00538194117793589,MS,nyt
2014-08-18,5.20971932130928,MT,nyt
2014-08-18,54.4049127774775,NC,nyt
2014-08-18,0.0209245349203774,NE,nyt
2014-08-18,94.2381515388881,NH,nyt
2014-08-18,99.6222156251894,NJ,nyt
2014-08-18,99.9272826815673,NM,nyt
2014-08-18,1.1048670416963e-06,OK,nyt
2014-08-18,0.00296015052050287,OK-2,nyt
2014-08-18,99.5049944498702,OR,nyt
2014-08-18,99.8624394846892,RI,nyt
2014-08-18,0.00739464444692683,SC,nyt
2014-08-18,0.0104480565101063,SC-2,nyt
2014-08-18,1.19971265929351,SD,nyt
2014-08-18,0.0340352210408336,TN,nyt
2014-08-18,0.0776935963879296,TX,nyt
2014-08-18,99.93637474154,VA,nyt
2014-08-18,9.01651089681159,WV,nyt
2014-08-18,1.69271410789674e-11,WY,nyt
2014-08-19,62.1950838839659,AK,nyt
2014-08-19,6.97516616233795e-12,AL,nyt
2014-08-19,23.8468232118253,AR,nyt
2014-08-19,57.3991909949683,CO,nyt
2014-08-19,99.5821765515624,DE,nyt
2014-08-19,12.1293863041651,GA,nyt
2014-08-19,99.9999999071016,HI,nyt
2014-08-19,61.0497400144818,IA,nyt
2014-08-19,1.54420292772692e-06,ID,nyt
2014-08-19,97.6650970657049,IL,nyt
2014-08-19,1.0187903576917,KS,nyt
2014-08-19,16.224950383798,KY,nyt
2014-08-19,40.4582921517312,LA,nyt
2014-08-19,99.9998446228018,MA,nyt
2014-08-19,1.65849201031702e-05,ME,nyt
2014-08-19,71.3414967611157,MI,nyt
2014-08-19,99.5845109614073,MN,nyt
2014-08-19,0.00518621923072005,MS,nyt
2014-08-19,5.11893054571249,MT,nyt
2014-08-19,50.4783025959291,NC,nyt
2014-08-19,0.0203384652207771,NE,nyt
2014-08-19,94.3304830823805,NH,nyt
2014-08-19,99.626172771274,NJ,nyt
2014-08-19,99.9292770900965,NM,nyt
2014-08-19,1.03856611489723e-06,OK,nyt
2014-08-19,0.00286548916173343,OK-2,nyt
2014-08-19,99.5183493724823,OR,nyt
2014-08-19,99.863378786268,RI,nyt
2014-08-19,0.00717664576028351,SC,nyt
2014-08-19,0.0101370579022998,SC-2,nyt
2014-08-19,1.17036494115414,SD,nyt
2014-08-19,0.0333066748828221,TN,nyt
2014-08-19,0.0758401433896988,TX,nyt
2014-08-19,99.9382993605167,VA,nyt
2014-08-19,8.94484750976753,WV,nyt
2014-08-19,1.55561159505945e-11,WY,nyt
2014-08-20,61.4851063809796,AK,nyt
2014-08-20,6.5020449977645e-12,AL,nyt
2014-08-20,23.680772757707,AR,nyt
2014-08-20,57.1659511982299,CO,nyt
2014-08-20,99.5783018062876,DE,nyt
2014-08-20,12.0073834532195,GA,nyt
2014-08-20,99.9999999083428,HI,nyt
2014-08-20,60.9737897389996,IA,nyt
2014-08-20,1.45125678064868e-06,ID,nyt
2014-08-20,97.664412330077,IL,nyt
2014-08-20,0.998153099002386,KS,nyt
2014-08-20,16.1086890004373,KY,nyt
2014-08-20,40.3368100497527,LA,nyt
2014-08-20,99.999845529133,MA,nyt
2014-08-20,1.45634766978485e-05,ME,nyt
2014-08-20,71.4598118116282,MI,nyt
2014-08-20,99.5899038455453,MN,nyt
2014-08-20,0.00490668718750996,MS,nyt
2014-08-20,0.428993549036987,MT,nyt
2014-08-20,50.8184410066789,NC,nyt
2014-08-20,0.0197814645152308,NE,nyt
2014-08-20,94.3584357189415,NH,nyt
2014-08-20,99.6290094918898,NJ,nyt
2014-08-20,99.9300261049087,NM,nyt
2014-08-20,9.45156598593744e-07,OK,nyt
2014-08-20,0.00279571130151164,OK-2,nyt
2014-08-20,99.530581127519,OR,nyt
2014-08-20,99.8619652457424,RI,nyt
2014-08-20,0.00679989470263813,SC,nyt
2014-08-20,0.00964879558370044,SC-2,nyt
2014-08-20,1.52156079601073,SD,nyt
2014-08-20,0.0325593414453292,TN,nyt
2014-08-20,0.0729569264505011,TX,nyt
2014-08-20,99.9410633333402,VA,nyt
2014-08-20,8.84283022487234,WV,nyt
2014-08-20,1.4589242742667e-11,WY,nyt
2014-08-21,61.4369606912281,AK,nyt
2014-08-21,6.08080421467279e-12,AL,nyt
2014-08-21,23.5416954832631,AR,nyt
2014-08-21,57.0836953253513,CO,nyt
2014-08-21,99.5721531240003,DE,nyt
2014-08-21,11.8963555829219,GA,nyt
2014-08-21,99.9999999085586,HI,nyt
2014-08-21,60.8962409771634,IA,nyt
2014-08-21,1.37814458938381e-06,ID,nyt
2014-08-21,97.6524148307973,IL,nyt
2014-08-21,0.981594393923828,KS,nyt
2014-08-21,15.9993151629497,KY,nyt
2014-08-21,40.2363327856316,LA,nyt
2014-08-21,99.999845407522,MA,nyt
2014-08-21,1.35545580876943e-05,ME,nyt
2014-08-21,71.4768183105814,MI,nyt
2014-08-21,99.5934011592818,MN,nyt
2014-08-21,0.0047526453774662,MS,nyt
2014-08-21,0.424915493922597,MT,nyt
2014-08-21,50.7330605928326,NC,nyt
2014-08-21,0.0192798859942667,NE,nyt
2014-08-21,94.3910646001599,NH,nyt
2014-08-21,99.6288816587881,NJ,nyt
2014-08-21,99.9306796327168,NM,nyt
2014-08-21,9.04655699271714e-07,OK,nyt
2014-08-21,0.00272756226077427,OK-2,nyt
2014-08-21,99.538921183415,OR,nyt
2014-08-21,99.8596443501608,RI,nyt
2014-08-21,0.00661878893626692,SC,nyt
2014-08-21,0.00940370562971652,SC-2,nyt
2014-08-21,1.50394866083153,SD,nyt
2014-08-21,0.0318105919438094,TN,nyt
2014-08-21,0.0713224309528697,TX,nyt
2014-08-21,99.942315766208,VA,nyt
2014-08-21,8.81086248797426,WV,nyt
2014-08-21,1.38428144948906e-11,WY,nyt
2014-08-22,61.5070768740621,AK,nyt
2014-08-22,5.91130120541475e-12,AL,nyt
2014-08-22,23.4407560528041,AR,nyt
2014-08-22,57.0617327861914,CO,nyt
2014-08-22,99.5802226989716,DE,nyt
2014-08-22,11.8089645113074,GA,nyt
2014-08-22,99.9999999116417,HI,nyt
2014-08-22,60.8888794309821,IA,nyt
2014-08-22,1.31069866155972e-06,ID,nyt
2014-08-22,97.6583263113452,IL,nyt
2014-08-22,0.970016318324209,KS,nyt
2014-08-22,15.9324446298454,KY,nyt
2014-08-22,40.2150917611675,LA,nyt
2014-08-22,99.9998487929942,MA,nyt
2014-08-22,1.22574957278176e-05,ME,nyt
2014-08-22,71.5548344897787,MI,nyt
2014-08-22,99.6015349863567,MN,nyt
2014-08-22,0.00461017233127103,MS,nyt
2014-08-22,0.422456430138047,MT,nyt
2014-08-22,50.7093132159061,NC,nyt
2014-08-22,0.0189055838228308,NE,nyt
2014-08-22,90.5635114186556,NH,nyt
2014-08-22,99.6323281802123,NJ,nyt
2014-08-22,99.9321609538672,NM,nyt
2014-08-22,8.60639985921138e-07,OK,nyt
2014-08-22,0.00267042238950486,OK-2,nyt
2014-08-22,99.551351460714,OR,nyt
2014-08-22,99.8626142495833,RI,nyt
2014-08-22,0.00643812502641325,SC,nyt
2014-08-22,0.00916032852307079,SC-2,nyt
2014-08-22,1.48867284790185,SD,nyt
2014-08-22,0.0311941682074042,TN,nyt
2014-08-22,0.069751450595821,TX,nyt
2014-08-22,99.9441942984877,VA,nyt
2014-08-22,1.85024507488046,WV,nyt
2014-08-22,1.30023817385122e-11,WY,nyt
2014-08-23,64.0022831169578,AK,nyt
2014-08-23,5.2710894905275e-12,AL,nyt
2014-08-23,22.8199028807685,AR,nyt
2014-08-23,57.3117655828631,CO,nyt
2014-08-23,99.5730903740809,DE,nyt
2014-08-23,12.881841506005,GA,nyt
2014-08-23,99.9999998994252,HI,nyt
2014-08-23,58.4616813197773,IA,nyt
2014-08-23,1.14535939625523e-06,ID,nyt
2014-08-23,97.1716001698272,IL,nyt
2014-08-23,0.929412849458226,KS,nyt
2014-08-23,14.3994301509474,KY,nyt
2014-08-23,40.8454990292401,LA,nyt
2014-08-23,99.9998306206914,MA,nyt
2014-08-23,1.10550496839344e-05,ME,nyt
2014-08-23,69.32806903098,MI,nyt
2014-08-23,99.5891476478976,MN,nyt
2014-08-23,0.00440569972195783,MS,nyt
2014-08-23,0.415329799865014,MT,nyt
2014-08-23,49.6429897343951,NC,nyt
2014-08-23,0.017060229701836,NE,nyt
2014-08-23,90.655513511574,NH,nyt
2014-08-23,99.6000473175131,NJ,nyt
2014-08-23,99.9278369500121,NM,nyt
2014-08-23,8.37024215817187e-07,OK,nyt
2014-08-23,0.00233819567226549,OK-2,nyt
2014-08-23,99.5359546250576,OR,nyt
2014-08-23,99.8601989868702,RI,nyt
2014-08-23,0.00622488769059567,SC,nyt
2014-08-23,0.00883727587788652,SC-2,nyt
2014-08-23,0.942347442921511,SD,nyt
2014-08-23,0.0283306037141412,TN,nyt
2014-08-23,0.0665037942107034,TX,nyt
2014-08-23,99.9395720886993,VA,nyt
2014-08-23,1.78200597217747,WV,nyt
2014-08-23,5.43369303672059e-09,WY,nyt
2014-08-24,64.3259953598771,AK,nyt
2014-08-24,2.52135652629987e-12,AL,nyt
2014-08-24,22.3439964114608,AR,nyt
2014-08-24,57.2206228051037,CO,nyt
2014-08-24,99.6005065309032,DE,nyt
2014-08-24,12.5460032269186,GA,nyt
2014-08-24,99.9999999340817,HI,nyt
2014-08-24,58.4038210467251,IA,nyt
2014-08-24,7.49405522441166e-07,ID,nyt
2014-08-24,97.2567780615734,IL,nyt
2014-08-24,0.835079190321776,KS,nyt
2014-08-24,14.0024944392251,KY,nyt
2014-08-24,40.3586454869782,LA,nyt
2014-08-24,99.9998695577505,MA,nyt
2014-08-24,8.40581075540831e-06,ME,nyt
2014-08-24,69.1042899081607,MI,nyt
2014-08-24,99.6105861873439,MN,nyt
2014-08-24,0.00328876988864497,MS,nyt
2014-08-24,0.224921527370797,MT,nyt
2014-08-24,49.3301473316986,NC,nyt
2014-08-24,0.0126104441658908,NE,nyt
2014-08-24,90.9128428914401,NH,nyt
2014-08-24,99.6270114813828,NJ,nyt
2014-08-24,99.9336392762354,NM,nyt
2014-08-24,5.47744910185672e-07,OK,nyt
2014-08-24,0.00161164863524217,OK-2,nyt
2014-08-24,99.5528676930118,OR,nyt
2014-08-24,99.8713810051841,RI,nyt
2014-08-24,0.00476493658344231,SC,nyt
2014-08-24,0.0068678426506398,SC-2,nyt
2014-08-24,0.645957551679596,SD,nyt
2014-08-24,0.0233215941482794,TN,nyt
2014-08-24,0.0596257172858591,TX,nyt
2014-08-24,99.9428472869978,VA,nyt
2014-08-24,1.23584561693421,WV,nyt
2014-08-24,3.1991869603891e-09,WY,nyt
2014-08-25,51.6853289782873,AK,nyt
2014-08-25,1.75166575409174e-12,AL,nyt
2014-08-25,22.033703907817,AR,nyt
2014-08-25,56.8718677013295,CO,nyt
2014-08-25,99.5799928309327,DE,nyt
2014-08-25,18.2706100899238,GA,nyt
2014-08-25,99.9999999376412,HI,nyt
2014-08-25,58.1320414582244,IA,nyt
2014-08-25,6.12333856825445e-07,ID,nyt
2014-08-25,97.2094317153713,IL,nyt
2014-08-25,0.810324833006617,KS,nyt
2014-08-25,13.717592684708,KY,nyt
2014-08-25,39.9517911440133,LA,nyt
2014-08-25,99.9998713978861,MA,nyt
2014-08-25,7.18282528412587e-06,ME,nyt
2014-08-25,68.9953714501051,MI,nyt
2014-08-25,99.6185774295607,MN,nyt
2014-08-25,0.00295637393873745,MS,nyt
2014-08-25,0.215579039584205,MT,nyt
2014-08-25,49.048239677944,NC,nyt
2014-08-25,0.0114170914341721,NE,nyt
2014-08-25,90.8588604545356,NH,nyt
2014-08-25,99.6268066775443,NJ,nyt
2014-08-25,99.9348417257169,NM,nyt
2014-08-25,4.46118607419931e-07,OK,nyt
2014-08-25,0.00142852132640045,OK-2,nyt
2014-08-25,99.5934295898981,OR,nyt
2014-08-25,99.8650189425,RI,nyt
2014-08-25,0.00430722444017681,SC,nyt
2014-08-25,0.00618151611345605,SC-2,nyt
2014-08-25,0.615124464049366,SD,nyt
2014-08-25,0.0214047408586237,TN,nyt
2014-08-25,0.053995324142704,TX,nyt
2014-08-25,99.9445255845445,VA,nyt
2014-08-25,1.19131812028043,WV,nyt
2014-08-25,2.56714463719502e-09,WY,nyt
2014-08-26,51.709170473894,AK,nyt
2014-08-26,1.83717542031311e-12,AL,nyt
2014-08-26,21.9712959311086,AR,nyt
2014-08-26,56.8818185488507,CO,nyt
2014-08-26,99.5811409425524,DE,nyt
2014-08-26,18.2198555247885,GA,nyt
2014-08-26,99.9999999375425,HI,nyt
2014-08-26,58.1348419904665,IA,nyt
2014-08-26,6.11772161255127e-07,ID,nyt
2014-08-26,97.2079406861045,IL,nyt
2014-08-26,0.811171533030996,KS,nyt
2014-08-26,13.7148923690798,KY,nyt
2014-08-26,39.9577291621871,LA,nyt
2014-08-26,99.999871282797,MA,nyt
2014-08-26,7.00388734195386e-06,ME,nyt
2014-08-26,69.0716237173884,MI,nyt
2014-08-26,99.6714006077798,MN,nyt
2014-08-26,0.00293942891275753,MS,nyt
2014-08-26,0.217703816819099,MT,nyt
2014-08-26,49.0162859878775,NC,nyt
2014-08-26,0.0114340944650947,NE,nyt
2014-08-26,90.9218317307077,NH,nyt
2014-08-26,99.6272772311832,NJ,nyt
2014-08-26,99.93547453306,NM,nyt
2014-08-26,4.47468786147307e-07,OK,nyt
2014-08-26,0.00144231602343383,OK-2,nyt
2014-08-26,99.6039674716378,OR,nyt
2014-08-26,99.8653616876927,RI,nyt
2014-08-26,0.00430477021220047,SC,nyt
2014-08-26,0.00620705954347429,SC-2,nyt
2014-08-26,0.615095271080004,SD,nyt
2014-08-26,0.0214964667107794,TN,nyt
2014-08-26,0.0541274590562799,TX,nyt
2014-08-26,99.9456573363826,VA,nyt
2014-08-26,1.19317130208487,WV,nyt
2014-08-26,2.60561777036246e-09,WY,nyt
2014-08-27,51.8382807959825,AK,nyt
2014-08-27,1.9417879665031e-12,AL,nyt
2014-08-27,33.598900525554,AR,nyt
2014-08-27,57.0501499693646,CO,nyt
2014-08-27,99.5998983216783,DE,nyt
2014-08-27,18.2234479361031,GA,nyt
2014-08-27,99.9999999421941,HI,nyt
2014-08-27,53.0824356509273,IA,nyt
2014-08-27,6.09793496989459e-07,ID,nyt
2014-08-27,97.2640301179839,IL,nyt
2014-08-27,0.810603914814678,KS,nyt
2014-08-27,13.7768421047301,KY,nyt
2014-08-27,40.1494919951978,LA,nyt
2014-08-27,99.9998782957935,MA,nyt
2014-08-27,7.01438400489389e-06,ME,nyt
2014-08-27,69.2663824358535,MI,nyt
2014-08-27,99.679197501241,MN,nyt
2014-08-27,0.00293666854461891,MS,nyt
2014-08-27,0.219140342879296,MT,nyt
2014-08-27,49.1494684192118,NC,nyt
2014-08-27,0.0115919795242996,NE,nyt
2014-08-27,91.0469600218525,NH,nyt
2014-08-27,99.6354950115987,NJ,nyt
2014-08-27,99.9376544019718,NM,nyt
2014-08-27,4.47716759893713e-07,OK,nyt
2014-08-27,0.00147777888454666,OK-2,nyt
2014-08-27,99.6187868473332,OR,nyt
2014-08-27,99.872164251382,RI,nyt
2014-08-27,0.00432065177553924,SC,nyt
2014-08-27,0.00626220648761919,SC-2,nyt
2014-08-27,0.616668021992627,SD,nyt
2014-08-27,0.0216246556198068,TN,nyt
2014-08-27,0.0545256008979775,TX,nyt
2014-08-27,99.9479099823084,VA,nyt
2014-08-27,1.19527768117829,WV,nyt
2014-08-27,2.58211238868558e-09,WY,nyt
2014-08-28,51.9115804848863,AK,nyt
2014-08-28,2.09899065556945e-12,AL,nyt
2014-08-28,33.6387595386976,AR,nyt
2014-08-28,57.1131089204447,CO,nyt
2014-08-28,99.6041542826541,DE,nyt
2014-08-28,18.2099651283599,GA,nyt
2014-08-28,99.9999999420473,HI,nyt
2014-08-28,53.119556829731,IA,nyt
2014-08-28,6.21764448092617e-07,ID,nyt
2014-08-28,97.2721996465438,IL,nyt
2014-08-28,0.811868744646586,KS,nyt
2014-08-28,13.7979825786749,KY,nyt
2014-08-28,40.2512553157636,LA,nyt
2014-08-28,99.9998785638254,MA,nyt
2014-08-28,6.98219472296819e-06,ME,nyt
2014-08-28,69.3744473686456,MI,nyt
2014-08-28,99.6827500686412,MN,nyt
2014-08-28,0.00295385946047183,MS,nyt
2014-08-28,0.224603577771752,MT,nyt
2014-08-28,49.1680181487615,NC,nyt
2014-08-28,0.011751836185962,NE,nyt
2014-08-28,91.1073245166167,NH,nyt
2014-08-28,99.6368729458427,NJ,nyt
2014-08-28,99.9384018700124,NM,nyt
2014-08-28,4.59290131488627e-07,OK,nyt
2014-08-28,0.00151429663200381,OK-2,nyt
2014-08-28,99.6273013160594,OR,nyt
2014-08-28,99.8734660896198,RI,nyt
2014-08-28,0.00435892042361166,SC,nyt
2014-08-28,0.0063618049096192,SC-2,nyt
2014-08-28,0.623432832602037,SD,nyt
2014-08-28,0.0219163250541133,TN,nyt
2014-08-28,0.0552071228803996,TX,nyt
2014-08-28,99.9490887877179,VA,nyt
2014-08-28,1.21015821273214,WV,nyt
2014-08-28,2.67962297886515e-09,WY,nyt
2014-08-29,51.9231026009802,AK,nyt
2014-08-29,2.01783102598069e-12,AL,nyt
2014-08-29,33.6292022342495,AR,nyt
2014-08-29,57.1354482823705,CO,nyt
2014-08-29,99.6058636062479,DE,nyt
2014-08-29,18.1393357839032,GA,nyt
2014-08-29,99.9999999437322,HI,nyt
2014-08-29,53.1018119672674,IA,nyt
2014-08-29,5.9963083602002e-07,ID,nyt
2014-08-29,97.2795845169741,IL,nyt
2014-08-29,0.805693444212761,KS,nyt
2014-08-29,13.7633564899971,KY,nyt
2014-08-29,40.2422302645111,LA,nyt
2014-08-29,99.9998807556303,MA,nyt
2014-08-29,6.66603690765561e-06,ME,nyt
2014-08-29,74.2449847504976,MI,nyt
2014-08-29,99.6877690601698,MN,nyt
2014-08-29,0.00289829237093404,MS,nyt
2014-08-29,0.228520544489292,MT,nyt
2014-08-29,49.1564019960616,NC,nyt
2014-08-29,0.0116298884537358,NE,nyt
2014-08-29,83.4114453842645,NH,nyt
2014-08-29,99.6398955967977,NJ,nyt
2014-08-29,99.9395897711144,NM,nyt
2014-08-29,4.45280523183463e-07,OK,nyt
2014-08-29,0.00150438783458059,OK-2,nyt
2014-08-29,99.6362427617954,OR,nyt
2014-08-29,99.8741731353389,RI,nyt
2014-08-29,0.00429084411355128,SC,nyt
2014-08-29,0.006287680720315,SC-2,nyt
2014-08-29,0.626547656682158,SD,nyt
2014-08-29,0.0216788653424047,TN,nyt
2014-08-29,0.0544814115773494,TX,nyt
2014-08-29,99.9507226205423,VA,nyt
2014-08-29,1.21800654139675,WV,nyt
2014-08-29,2.58703120997411e-09,WY,nyt
2014-08-30,51.9251549542707,AK,nyt
2014-08-30,2.08317742886434e-12,AL,nyt
2014-08-30,33.6081389654504,AR,nyt
2014-08-30,57.1344583814794,CO,nyt
2014-08-30,99.6062906518356,DE,nyt
2014-08-30,18.0822448331151,GA,nyt
2014-08-30,99.9999999440088,HI,nyt
2014-08-30,53.0634223544951,IA,nyt
2014-08-30,5.91064187723984e-07,ID,nyt
2014-08-30,97.2786655334279,IL,nyt
2014-08-30,0.801122151756289,KS,nyt
2014-08-30,13.7257320966163,KY,nyt
2014-08-30,40.271748948267,LA,nyt
2014-08-30,99.9998812174096,MA,nyt
